ID,EN,TH
JONI_GRAVE_SUB,,
BATHHOUSE_SUB,House,
MEGA_MOSS_SUPER,Massive,
FALSE_KNIGHT_DREAM_SUPER,,
GH_WYATT_C_SUB,by Jack Ercid,
TISO_NC_SUPER,,
ABYSS_DEEP_SUPER,The,
BLUE_LAKE_MAIN,Blue Lake,
FUNGUS_SUPER,Fungal,
GH_MAGNUS_NC_SUB,,
MAGE_LORD_SUPER,Soul,
BANKER_MAIN,Millibelle,
GH_MARKOTH_C_SUPER,,
EMILITIA_C_MAIN,Emilitia,
SISTERS_SUPER,,
GH_XERO_NC_SUB,,
KINGSPASS_SUB,,
QUEEN_SUPER,White,
GH_CHAGAX_NC_SUB,,
COLOSSEUM_MAIN,Colosseum,
FUNGUS_CORE_SUPER,Fungal,
GH_BOSS_NC_SUB,,
WHITE_PALACE_SUPER,White,
XUN_NC_MAIN,Mourner,
GH_GRAVEDIGGER_NC_SUPER,,
GH_WYATT_NC_SUPER,,
NOEYES_TEMPLE_SUPER,Stone,
XUN_C_MAIN,Mourner,
NAILSMITH_SUPER,,
CROSSROADS_MAIN,Crossroads,
GH_HEX_C_SUPER,,
MIMIC_SPIDER_SUB,,
GH_XERO_C_SUB,by Constant Pham,
OBLOBBLES_SUPER,,
GH_HIVEQUEEN_C_SUPER,Hive Queen,
CORNIFER_MAIN,Cornifer,
ZOTE_SUB,The Mighty,
CORNIFER_SUB,,
GH_ALADAR_C_MAIN,Gorb,
GH_CHAGAX_C_SUB,by Manoel Pereira de Queiroz,
TUK_NC_MAIN,Tuk,
GH_CASPIAN_C_MAIN,Caspian,
NM_MATO_SUPER,Nailmaster,
STAG_SUPER,The Last,
LEGEATER_SUPER,,
ISELDA_MAIN,Iselda,
GH_XERO_NC_MAIN,Xero,
BANKER2_SUPER,,
BRETTA_MAIN,Bretta,
GH_KCIN_C_SUB,by Nick,
DREAM_MOTH_SUB,,
SPIDER_VILLAGE_MAIN,Village,
ZOTE_SUPER,,
EMILITIA_NC_MAIN,Emilitia,
GH_ATRA_NC_SUB,,
RUINS_SUPER,,
GREY_PRINCE_EXTRA2,Beautiful,
QUEENS_STATION_SUPER,Queen's,
GRIMM_SUPER,Troupe Master,
KINGSPASS_SUPER,,
COLLECTOR_MAIN,Collector,
WATERWAYS_MAIN,Waterways,
MAGE_LORD_SUB,,
GIRAFFE_SUPER,,
GREY_PRINCE_EXTRA8,Vigorous,
PAINTMASTER_SUB,,
GH_100NAIL_C_SUPER,Hundred Nail,
WHITE_DEFENDER_SUB,Defender,
STAG_MAIN,Stag,
GH_REVEK_NC_MAIN,Revek,
STAG2_SUPER,Old,
MINER_MAIN,Myla,
HIVE_SUB,,
GH_REVEK_C_SUPER,,
NM_ORO_MAIN,Oro,
MAGE_LORD_DREAM_SUPER,Soul,
INFECTED_KNIGHT_DREAM_SUPER,Lost,
GH_100NAIL_C_SUB,by John Nugent,
STAG2_MAIN,Stag,
GH_GALIEN_C_SUPER,,
CLIFFS_MAIN,Cliffs,
GODHOME_SUPER,,
STAG_SUB,,
JONI_GRAVE_SUPER,,
MONOMON_ARCHIVE_MAIN,Archives,
GH_GRASSHOPPER_C_SUPER,Caelif & Fera,
JIJI_MAIN,Jiji,
KINGS_STATION_MAIN,Station,
GH_KCIN_C_MAIN,Kcin,
MANTIS_VILLAGE_SUPER,Mantis ,
BIG_CATERPILLAR_SUB,,
LITTLE_FOOL_SUB,,
NM_ORO_SUB,,
ENRAGED_GUARDIAN_MAIN,Guardian,
GH_HIVEQUEEN_NC_MAIN,Vespa,
JINN_SUPER,Steel Soul,
MINES_SUB,Peak,
GH_CASPIAN_NC_SUB,,
HORNET_SUB,,
GH_GARRO_NC_SUB,,
LURIENS_TOWER_MAIN,Spire,
COLLECTOR_SUB,,
MEGA_JELLY_SUPER,,
GH_KARINA_NC_SUB,,
GH_WALDIE_C_SUB,by David Waldie,
XUN_NC_SUB,,
GH_THISTLEWIND_C_SUB,by Sasha Trampe,
CROSSROADS_INF_SUPER,Infected,
GH_GROHAC_C_SUPER,,
SISTERS_SUB,Of Battle,
TUK_C_SUPER,,
INFECTED_KNIGHT_SUPER,Broken,
CLIFFS_SUPER,Howling,
MANTIS_VILLAGE_SUB,,
FINAL_BOSS_MAIN,Radiance,
GH_HEX_C_SUB,by B. B. Williams,
WYRMSKIN_SUB, ,
RUINED_TRAMWAY_SUPER,Failed,
CHARM_SLUG_SUPER,Charm Lover,
HIVE_KNIGHT_SUPER,,
FOG_CANYON_SUB,,
GH_MOLTEN_NC_SUPER,,
GH_MARKOTH_NC_SUB,,
ISMAS_GROVE_SUPER,Isma's,
SLY_BOSS_SUPER,Great Nailsage,
MASKMAKER_MAIN,Mask Maker,
MAGE_LORD_MAIN,Master,
FOG_CANYON_SUPER,,
SHAMANTEMPLE_MAIN,Mound,
GREY_PRINCE_EXTRA12,Fearless,
BATHHOUSE_SUPER,,
GH_GROHAC_NC_MAIN,Grohac,
GH_JONI_NC_MAIN,Joni,
HUNTER_MAIN,Hunter,
MAGE_KNIGHT_SUB,,
MIMIC_SPIDER_MAIN,Nosk,
MOSS_CULTIST_SUPER,Moss,
FALSE_KNIGHT_SUB,,
GLADE_SUB,,
MINES_SUPER,,
GREY_PRINCE_EXTRA6,Overwhelming,
MIMIC_SPIDER_SUPER,,
GH_MILLY_C_MAIN,Millybug,
GH_HU_NC_SUPER,,
GRIMM_MAIN,Grimm,
TEMP_NM_MAIN,Oro & Mato,
MAGE_KNIGHT_MAIN,Warrior,
GH_GARRO_C_SUPER,,
GH_PERPETOS_C_SUB,by Perpetual Noob,
BLUE_LAKE_SUPER,,
XUN_MAIN,Mourner,
FLUKEMARM_MAIN,Flukemarm,
GH_HEX_NC_MAIN,Hex,
PAINTMASTER_SUPER,Paintmaster,
HK_PRIME_MAIN,Pure Vessel,
GH_MUMCAT_NC_MAIN,Marmu,
GH_MUMCAT_C_MAIN,Marmu,
PALACE_GROUNDS_SUB,,
RESTING_GROUNDS_MAIN,Resting,
GH_WAYNER_C_SUB,by Jeff Brooks,
GH_ATRA_C_MAIN,Atra,
WHITE_PALACE_MAIN,Palace,
GH_JONI_C_SUB,by Joni Kunelius,
GH_NOEYES_NC_SUB,,
GH_THISTLEWIND_C_SUPER,,
LURIENS_TOWER_SUPER,Watcher's,
LOBSTER_LANCER_NC_MAIN,God,
GREENPATH_SUB,,
ACID_LAKE_SUPER,,
LOBSTER_LANCER_C_SUPER,God,
OVERGROWN_MOUND_SUPER,Overgrown,
DIVINE_MAIN,Divine,
GODSEEKER_WASTE_MAIN,Junk Pit,
LOVE_TOWER_SUPER,Tower of,
GREY_PRINCE_EXTRA4,Passionate,
SHAMAN_SUB,,
MIDWIFE_MAIN,Midwife,
GH_WYATT_C_MAIN,Wyatt,
GH_MARISSA_NC_SUB,,
GH_MARKOTH_NC_SUPER,,
MINER_SUPER,,
GH_NOEYES_C_SUPER,,
FUNGUS_MAIN,Wastes,
NM_MATO_MAIN,Mato,
GH_HU_C_SUB,by Donald Lynch,
LURIENS_TOWER_SUB,,
NIGHTMARE_GRIMM_SUB,,
GH_KCIN_NC_MAIN,Kcin,
GLADE_SUPER,,
QUEENS_STATION_MAIN,Station,
BIG_CATERPILLAR_MAIN,Bardoon,
CLIFFS_SUB,,
GH_HIVEQUEEN_NC_SUB,,
BLACK_KNIGHT_SUB,,
CRYSTAL_MOUND_MAIN,Mound,
GH_HU_C_MAIN,Elder Hu,
EMILITIA_C_SUB,by Gavin Douglas,
GH_REVEK_NC_SUPER,,
GH_HU_NC_MAIN,Elder Hu,
HIVE_KNIGHT_SUB,Knight,
ZOTE_MAIN,Zote,
NOEYES_TEMPLE_SUB,,
NIGHTMARE_GRIMM_MAIN,Grimm,
GH_WAYNER_NC_SUB,,
GH_KCIN_NC_SUB,,
GH_MARISSA_C_MAIN,Marissa,
GH_BOSS_C_SUPER,,
GH_GRASSHOPPER_NC_SUB,,
GH_MAGNUS_C_MAIN,Strong,
MAGE_TOWER_MAIN,Soul,
ENRAGED_GUARDIAN_SUB,,
WYRMSKIN_MAIN,Shell,
LOVE_TOWER_MAIN,Love,
GH_HEX_NC_SUB,,
GH_KARINA_NC_SUPER,,
CRYSTAL_MOUND_SUPER,Crystalised,
TUK_NC_SUB,,
GH_POGGY_C_MAIN,Thorax,
GREY_PRINCE_SUPER,Grey Prince,
GH_THISTLEWIND_NC_MAIN,Thistlewind,
GH_100NAIL_NC_SUPER,Hundred Nail,
STORMLAND_MAIN,Storms,
MAGE_TOWER_SUB,Sanctum,
CRYSTAL_GUARDIAN_SUB,Guardian,
MAWLEK_MAIN,Mawlek,
MONOMON_ARCHIVE_SUB, ,
GH_CHAGAX_NC_MAIN,Dr Chagax,
BIGFLY_MAIN,Gruz,
BANKER_SUPER,,
GH_MARISSA_C_SUB,"by Marissa ""Blondie"" Brice",
BIGFLY_SUPER,,
KINGS_STATION_SUB,,
TUK_NC_SUPER,,
MEGA_JELLY_SUB,,
BRETTA_SUPER,,
WHITE_DEFENDER_SUPER,,
TRAITOR_LORD_MAIN,Traitor,
ENRAGED_GUARDIAN_SUPER,Enraged,
GH_XERO_C_MAIN,Xero,
GH_ATRA_C_SUPER,,
LOBSTER_LANCER_NC_SUB,Tamer,
CHARM_SLUG_SUB,,
DIVINE_SUPER,,
GH_HIVEQUEEN_C_MAIN,Vespa,
ISELDA_SUPER,,
XUN_NC_SUPER,Grey,
FLUKEMARM_SUB,,
GH_MARKOTH_C_MAIN,Markoth,
MOSS_CULTIST_MAIN,Prophet,
LEGEATER_SUB,,
FUNGUS_SUB,,
PATH_OF_SACRIFICE_MAIN,Pain,
NAILSMITH_MAIN,Nailsmith,
GH_MOLTEN_NC_SUB,,
RUINS_MAIN,City of Tears,
GH_WALDIE_NC_SUB,,
PEAK_MAIN,Crown,
ROYAL_GARDENS_SUB,,
GH_HEX_C_MAIN,Hex,
ACID_LAKE_MAIN,Lake of Unn,
LOBSTER_LANCER_MAIN,God,
GH_MAGNUS_NC_MAIN,Strong,
INFECTED_KNIGHT_MAIN,Vessel,
GH_JONI_C_SUPER,Blue Child,
GH_CASPIAN_C_SUPER,,
GH_GARRO_C_MAIN,Garro,
TISO_C_MAIN,Tiso,
HIDDEN_STATION_MAIN,Station,
GH_BOSS_NC_SUPER,,
FUNGUS_SHAMAN_SUPER,,
BATHHOUSE_FULL,Pleasure House,
RUINED_TRAMWAY_SUB,,
GH_POGGY_NC_SUB,,
FUNGUS_CORE_MAIN,Core,
HEGEMOL_NEST_MAIN,Den,
DREAM_MOTH_SUPER,,
HUNTER_SUB,,
OUTSKIRTS_MAIN,Edge,
GH_HU_NC_SUB,,
LOBSTER_LANCER_C_SUB,by Dmitry Shcherbakov,
GH_THISTLEWIND_NC_SUB,,
CRYSTAL_MOUND_SUB,,
HOLLOW_KNIGHT_SUB,,
GODSEEKER_SUPER,,
GODHOME_MAIN,Godhome,
MASKMAKER_SUPER,,
GH_ALADAR_NC_SUB,,
FALSE_KNIGHT_DREAM_MAIN,Failed,
MR_MUSHROOM_SUPER,Mister,
GH_GRASSHOPPER_NC_MAIN,Orthop,
GH_MARISSA_C_SUPER,,
GH_NOEYES_NC_SUPER,,
HIDDEN_STATION_SUB,,
VENGEFLY_SUPER,Vengefly,
GH_ALADAR_C_SUB,by Aladar Apponyi,
MEGA_MOSS_SUB,,
CLOTH_NC_SUPER,,
GH_XERO_C_SUPER,,
GH_WALDIE_NC_SUPER,,
STAGNEST_SUB, ,
GH_MILLY_C_SUB,by Makoto Koji,
GH_GROHAC_NC_SUPER,,
MANTIS_LORDS_SUB,,
JIJI_SUPER,Confessor,
XUN_SUB,,
DIRTMOUTH_SUPER,,
GH_GALIEN_NC_SUB,,
INFECTED_KNIGHT_SUB,,
WATERWAYS_SUB,,
NM_SHEO_MAIN,Sheo,
DUNG_DEFENDER_SUPER,,
WEAVERS_DEN_SUB,,
QUEEN_MAIN,Lady,
MINES_MAIN,Crystal,
GH_XERO_NC_SUPER,,
PEAK_SUB,,
ISELDA_SUB,,
CLOTH_C_SUPER,,
MR_MUSHROOM_SUB,,
COLOSSEUM_SUB,Of Fools,
STAGNEST_SUPER,Stag,
GH_GALIEN_C_MAIN,Galien,
GH_MILLY_NC_SUB,,
GH_THISTLEWIND_C_MAIN,Thistlewind,
RUINS_SUB,,
WATERWAYS_SUPER,Royal,
MEGA_MOSS_MAIN,Moss Charger,
MIDWIFE_SUPER,,
GH_MAGNUS_C_SUPER,Magnus ,
NAILSMITH_SUB,,
DUNG_DEFENDER_SUB,Defender,
GH_MARKOTH_C_SUB,by Samuel Dixon,
ISMAS_GROVE_MAIN,Grove,
HEGEMOL_NEST_SUPER,Beast's,
GH_REVEK_C_MAIN,Revek,
ACID_LAKE_SUB,,
NYMM_MAIN,Nymm,
SHAMAN_MAIN,Shaman,
GH_ALADAR_NC_SUPER,,
GREENPATH_SUPER,,
GH_WALDIE_C_MAIN,Waldie,
LOBSTER_LANCER_C_MAIN,Tamer,
GH_GRAVEDIGGER_NC_MAIN,Gravedigger,
MAGE_LORD_DREAM_SUB,,
HIVE_MAIN,The Hive,
HIDDEN_STATION_SUPER,Hidden,
BIG_CATERPILLAR_SUPER,,
DEEPNEST_SUB,,
JIJI_SUB,,
MANTIS_VILLAGE_MAIN,Village,
TUK_C_SUB,by Emily Doolan,
TUK_C_MAIN,Tuk,
GREY_PRINCE_EXTRA3,Terrifying,
OBLOBBLES_SUB,,
GH_WALDIE_C_SUPER,,
FLUKE_HERMIT_MAIN,Hermit,
QUEENS_STATION_SUB,,
RESTING_GROUNDS_SUB,Grounds,
GH_REVEK_NC_SUB,,
WHITE_DEFENDER_MAIN,White,
GH_GARRO_C_SUB,by José Ángel Lara,
MANTIS_LORDS_MAIN,Lords,
GH_WYATT_NC_MAIN,Wyatt,
SHAMAN_SUPER,Snail,
CLOTH_NC_SUB,,
FUNGUS_CORE_SUB,,
GH_NOEYES_C_MAIN,No Eyes,
PALACE_GROUNDS_MAIN,Grounds,
MR_MUSHROOM_MAIN,Mushroom,
WYRMSKIN_SUPER,Cast-Off,
GH_GRAVEDIGGER_C_SUB,by Jonathan Lindblom,
XUN_SUPER,Grey,
COLOSSEUM_SUPER,,
GH_MOLTEN_C_MAIN,Molten,
IGOR_SUB,,
SLY_BOSS_MAIN,Sly,
NYMM_SUB,,
TISO_NC_SUB,,
GH_MILLY_C_SUPER,,
GH_KCIN_NC_SUPER,,
EMILITIA_C_SUPER,Eternal,
SPIDER_VILLAGE_SUPER,Distant,
SHAMANTEMPLE_SUB,,
MASKMAKER_SUB,,
GH_MARISSA_NC_MAIN,Marissa,
ISMAS_GROVE_SUB,,
QUIRREL_SUB,,
HOLLOW_KNIGHT_SUPER,The,
TISO_C_SUB,by Tiso Spencer,
GH_WALDIE_NC_MAIN,Waldie,
BATHHOUSE_MAIN,Pleasure,
GH_MILLY_NC_MAIN,Millybug,
RELICDEALER_MAIN,Lemm,
PATH_OF_SACRIFICE_SUB,,
LEGEATER_MAIN,Leg Eater,
MAWLEK_SUPER,Brooding,
GH_REVEK_C_SUB,by Revek,
TISO_NC_MAIN,Tiso,
LOBSTER_LANCER_SUB,Tamer,
BLACK_KNIGHT_MAIN,Knight,
FALSE_KNIGHT_MAIN,False Knight,
GH_KARINA_C_MAIN,Karina,
TEMP_NM_SUPER,Brothers,
BELIEVER_SHRINE_SUPER,Shrine Of,
JONI_GRAVE_MAIN,Joni's Repose,
GH_WAYNER_C_MAIN,Wayner,
JINN_SUB,,
GH_CASPIAN_NC_MAIN,Caspian,
FUNGUS_SHAMAN_MAIN,Fungus Shaman,
NIGHTMARE_GRIMM_SUPER,Nightmare King,
GH_WYATT_C_SUPER,,
ABYSS_SUB,,
GH_WAYNER_NC_SUPER,,
MIDWIFE_SUB,,
GH_GRASSHOPPER_C_MAIN,Orthop,
PAINTMASTER_MAIN,Sheo,
SISTERS_MAIN,Sisters,
FALSE_KNIGHT_SUPER,,
CLOTH_C_MAIN,Cloth,
DIRTMOUTH_SUB,The Fading Town,
GH_MILLY_NC_SUPER,,
HEGEMOL_NEST_SUB, ,
CROSSROADS_INF_MAIN,Crossroads,
CORNIFER_SUPER,,
GREY_PRINCE_EXTRA7,Diligent,
ABSOLUTE_RADIANCE_SUPER,ABSOLUTE,
GH_NOEYES_C_SUB,by Liza Kretzschmar,
GH_GRASSHOPPER_NC_SUPER,Caelif & Fera,
GIRAFFE_MAIN,Willoh,
NYMM_SUPER,,
DIRTMOUTH_MAIN,Dirtmouth,
BLUE_LAKE_SUB,,
GH_ATRA_C_SUB,by Johnathan Cowie,
GH_GRAVEDIGGER_C_SUPER,,
GREY_PRINCE_EXTRA13,Invincible,
GH_JONI_C_MAIN,Joni,
SHAMANTEMPLE_SUPER,Ancestral,
GREY_PRINCE_EXTRA9,Enchanting,
QUEEN_SUB,,
SLY_SUB,,
XUN_C_SUPER,Grey,
GLADE_MAIN,Spirits' Glade,
GH_CHAGAX_NC_SUPER,,
GRIMM_SUB,,
RELICDEALER_SUPER,Relic Seeker,
STORMLAND_SUB,,
GODHOME_SUB,,
MAGE_TOWER_SUPER,,
CLOTH_NC_MAIN,Cloth,
IGOR_MAIN,Brumm,
GH_GARRO_NC_MAIN,Garro,
FLUKEMARM_SUPER,,
GH_CHAGAX_C_SUPER,,
BRETTA_SUB,,
PALACE_GROUNDS_SUPER,Palace,
STORMLAND_SUPER,Land of,
GH_POGGY_NC_MAIN,Thorax,
EGGTEMPLE_MAIN,Black Egg,
SHOP,ร้านค้า,
PIN_NAME_TRAM,Tram Pin,
CHARM_NAME_40,Grimmchild,
MAP_NAME_OUTSKIRTS,Kingdom's Edge,
INV_DESC_SOULORBS_NONE,,
KEY_SHOP,Vendor,
INV_DESC_LOVEKEY,"Covered in padding, it bears a symbol of love.",
CTRL_ZOOM_OUT,Zoom Out,
CHARM_DESC_24_G,Causes the bearer to find more Geo when defeating enemies.<br><br>This charm is unbreakable.,
PIN_DESC_STAG,These pins will mark any Stagway Stations you've visited.<br><br>They must have been very lively places when the stags still travelled through them.,
CHARM_NAME_24_G,Unbreakable Greed,
NOTIFICATION_FLOWER_BREAK,Flower destroyed,
INV_NAME_SUPERDASH,Crystal Heart,
INV_DESC_WHITEKEY,Ornate key made from a glistening white metal.<br><br>Bears the mark of Hallownest's Soul Sanctum and glows faintly in the dark.,
INV_NAME_ART_CYCLONE,Cyclone Slash,
MAP_NAME_ROYAL_GARDENS,Queen's Gardens,
OPT_MENU_BACK_BUTTON,Back,
INV_DESC_FLOWER,Given to you by the Grey Mourner in the Resting Grounds. She has asked you to place it at the grave of her mantis lover in the Queen's Gardens.<br><br>The flower is very fragile and will be destroyed if you take damage or ride the Stagways.,
INV_NAME_SOULORBS_ALL,Soul Vessel,
INV_NAME_NAIL2,Sharpened Nail,
CHARM_DESC_23_G,"Increases the health of the bearer, allowing them to take more damage.<br><br>This charm is unbreakable.",
CHARM_NAME_40_N,Carefree Melody,
INV_NAME_SPELL_SCREAM2,Abyss Shriek,
CHARM_NAME_23_G,Unbreakable Heart,
CHARM_DESC_4,"Builds resilience. When recovering from damage, the bearer will remain invulnerable for longer.<br><br>Makes it easier to escape from dangerous situations.",
ASCEND,ASCEND,
INV_DESC_DREAMNAIL_A,"Allows the wielder to cut through the veil between dreams and waking. Can be used to reveal hidden dreams or open gateways.<br><br>The Dream Nail can collect Essence, remnants of wishes and dreams.",
INV_NAME_NAIL3,Channelled Nail,
MAP_NAME_RESTING_GROUNDS,Resting Grounds,
INV_DESC_SPELL_QUAKE2,Strike the ground with a concentrated force of SOUL and Shadow. This force can destroy foes or break through fragile structures.<br><br>The force requires SOUL to be conjured. Strike enemies to gather SOUL.,
CHARM_NAME_1,Gathering Swarm,
SHOP_DESC_GLASS_GEO,"Very, very, special and valuable charm! Do you want to find more Geo? Hold this charm and go hunting!<br><br>Then bring any Geo you find back to me!",
CHARM_DESC_1,"A swarm will follow the bearer and gather up any loose Geo.<br><br>Useful for those who can't bear to leave anything behind, no matter how insignificant. ",
MARKER_W_NAME,Gleaming Marker,
CHARM_NAME_25_BRK,Fragile Strength (Repair),
CHARM_DESC_36_C,"An emptiness that was hidden within, now unconstrained. Unifies the void under the bearer's will.<br><br>This charm is a part of its bearer and can not be unequipped.",
CHARM_DESC_36_B,Holy charm symbolising a union between higher beings. The bearer will slowly absorb the limitless SOUL contained within.<br><br>Opens the way to a birthplace.,
